Ticker,Reference_Price,Source
2247.TW,239.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2248.TW,49.09999847412109,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2250.TW,62.20000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2254.TW,68.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2258.TW,27.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2301.TW,155.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2302.TW,18.14999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2303.TW,60.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2305.TW,17.649999618530273,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2308.TW,1645.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2312.TW,22.799999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2313.TW,281.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2314.TW,12.449999809265137,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2316.TW,107.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2321.TW,13.699999809265137,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2323.TW,10.850000381469728,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2324.TW,27.299999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2327.TW,281.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2328.TW,44.54999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2329.TW,52.09999847412109,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2331.TW,21.549999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2332.TW,15.149999618530272,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2337.TW,142.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2338.TW,45.34999847412109,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2340.TW,29.799999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2342.TW,29.350000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2344.TW,91.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2345.TW,1690.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2347.TW,81.0999984741211,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2348.TW,76.9000015258789,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2349.TW,13.149999618530272,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2351.TW,117.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2352.TW,24.350000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2353.TW,27.100000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2354.TW,50.59999847412109,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2355.TW,52.900001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2356.TW,43.79999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2357.TW,568.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2359.TW,112.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2360.TW,1840.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2362.TW,38.400001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2363.TW,47.150001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2364.TW,64.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2365.TW,31.25,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2367.TW,77.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2368.TW,1095.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2369.TW,30.450000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2371.TW,31.799999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2373.TW,56.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2374.TW,69.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2375.TW,77.9000015258789,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2376.TW,251.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2377.TW,91.5999984741211,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2379.TW,512.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2380.TW,5.210000038146973,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2382.TW,313.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2383.TW,3220.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2385.TW,124.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2387.TW,38.900001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2388.TW,54.20000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2390.TW,10.199999809265137,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2392.TW,34.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2393.TW,71.0999984741211,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2395.TW,348.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2397.TW,59.79999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2399.TW,35.45000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2401.TW,20.049999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2402.TW,55.79999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2404.TW,907.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2405.TW,15.199999809265137,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2406.TW,31.600000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2408.TW,205.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2409.TW,18.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2412.TW,135.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2413.TW,48.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2414.TW,43.25,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2415.TW,28.89999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2417.TW,38.95000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2419.TW,36.95000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2420.TW,52.400001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2421.TW,136.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2423.TW,47.59999847412109,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2424.TW,25.89999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2425.TW,26.700000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2426.TW,43.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2427.TW,23.100000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2428.TW,162.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2429.TW,38.150001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2430.TW,21.850000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2431.TW,11.649999618530272,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2432.TW,27.450000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2433.TW,45.59999847412109,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2434.TW,29.200000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2436.TW,61.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2438.TW,20.799999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2439.TW,85.80000305175781,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2440.TW,14.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2441.TW,94.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2442.TW,20.299999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2444.TW,12.550000190734863,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2449.TW,275.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2450.TW,29.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2451.TW,233.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2453.TW,53.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2455.TW,288.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2457.TW,24.350000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2458.TW,133.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2459.TW,65.5999984741211,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2460.TW,29.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2461.TW,17.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2462.TW,22.049999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2464.TW,67.69999694824219,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2465.TW,58.900001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2466.TW,57.70000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2468.TW,33.54999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2472.TW,145.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2474.TW,192.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2476.TW,101.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2477.TW,23.64999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2478.TW,62.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2480.TW,140.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2481.TW,100.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2482.TW,16.950000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2483.TW,21.200000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2484.TW,30.39999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2485.TW,69.9000015258789,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2486.TW,174.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2488.TW,49.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2489.TW,42.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2491.TW,14.949999809265137,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2492.TW,123.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2493.TW,116.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2495.TW,36.150001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2496.TW,66.5999984741211,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2497.TW,50.70000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2498.TW,40.09999847412109,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2501.TW,23.299999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2504.TW,36.70000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2505.TW,19.450000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2506.TW,8.960000038146973,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2509.TW,14.300000190734863,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2511.TW,8.15999984741211,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2514.TW,13.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2515.TW,13.25,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2516.TW,13.600000381469728,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2520.TW,30.950000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2524.TW,38.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2527.TW,31.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2528.TW,24.100000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2530.TW,23.549999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2534.TW,19.950000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2535.TW,68.30000305175781,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2536.TW,22.39999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2537.TW,10.350000381469728,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2538.TW,10.100000381469728,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2539.TW,47.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2540.TW,47.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2542.TW,36.150001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2543.TW,57.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2545.TW,35.900001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2546.TW,85.4000015258789,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2547.TW,10.649999618530272,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2548.TW,129.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2597.TW,152.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2601.TW,5.670000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2603.TW,203.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2605.TW,39.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2606.TW,60.79999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2607.TW,51.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2608.TW,30.850000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2609.TW,51.29999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2610.TW,18.14999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2611.TW,13.800000190734863,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2612.TW,55.70000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2613.TW,23.14999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2614.TW,20.850000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2615.TW,78.30000305175781,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2616.TW,15.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2617.TW,30.350000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2618.TW,34.79999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2630.TW,46.54999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2633.TW,27.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2634.TW,46.54999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2636.TW,68.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2637.TW,70.30000305175781,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2642.TW,23.25,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2645.TW,151.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2646.TW,21.100000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2701.TW,10.699999809265137,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2702.TW,14.300000190734863,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2704.TW,42.20000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2705.TW,16.549999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2706.TW,12.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2707.TW,190.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2712.TW,15.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2722.TW,23.100000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2723.TW,68.30000305175781,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2727.TW,228.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2731.TW,160.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2739.TW,34.20000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2748.TW,40.150001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2753.TW,179.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2762.TW,72.80000305175781,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2801.TW,21.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2812.TW,21.049999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2816.TW,30.89999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2820.TW,17.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2832.TW,47.29999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2834.TW,15.350000381469728,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2836.TW,12.199999809265137,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2838.TW,21.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2845.TW,12.649999618530272,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2849.TW,13.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2850.TW,119.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2851.TW,31.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2852.TW,25.950000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2855.TW,31.39999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2867.TW,7.800000190734863,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2880.TW,34.599998474121094,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2881.TW,88.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2882.TW,73.5999984741211,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2883.TW,21.299999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2884.TW,32.599998474121094,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2885.TW,47.95000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2886.TW,39.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2887.TW,24.64999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2889.TW,15.25,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2890.TW,33.099998474121094,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2891.TW,54.79999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2892.TW,29.100000381469727,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2897.TW,10.149999618530272,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2901.TW,23.700000762939453,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2903.TW,23.14999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2904.TW,16.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2905.TW,14.649999618530272,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2906.TW,12.899999618530272,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2908.TW,20.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2910.TW,21.39999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2911.TW,5.099999904632568,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2912.TW,231.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2913.TW,12.100000381469728,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2915.TW,47.400001525878906,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2923.TW,19.049999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2929.TW,6.239999771118164,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2939.TW,25.89999961853028,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
2945.TW,41.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3002.TW,19.75,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3003.TW,50.29999923706055,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3004.TW,112.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3005.TW,100.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3006.TW,155.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3008.TW,2280.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3010.TW,128.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3011.TW,12.600000381469728,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3013.TW,102.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3014.TW,118.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3015.TW,51.20000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3016.TW,54.20000076293945,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3017.TW,2235.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3018.TW,11.25,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3019.TW,125.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3021.TW,15.800000190734863,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3022.TW,62.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3023.TW,272.0,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3024.TW,10.050000190734863,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3025.TW,64.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3026.TW,183.5,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
3027.TW,19.299999237060547,C:\test\test-2026-3-22OK\data\auto_price_snapshot_candidates.csv
