stock_id,suffix,Ticker SYMBOL,產業類別,公司名稱
6134,.TWO,6134.TWO,28,萬旭電業股份有限公司
6138,.TWO,6138.TWO,24,茂達電子股份有限公司
6140,.TWO,6140.TWO,30,訊達電腦股份有限公司
6143,.TWO,6143.TWO,27,振曜科技股份有限公司
6144,.TWO,6144.TWO,32,得利影視股份有限公司
6146,.TWO,6146.TWO,31,耕興股份有限公司
6147,.TWO,6147.TWO,24,頎邦科技股份有限公司
6148,.TWO,6148.TWO,30,驊宏資通股份有限公司
6150,.TWO,6150.TWO,25,撼訊科技股份有限公司
6151,.TWO,6151.TWO,31,晉倫科技股份有限公司
6154,.TWO,6154.TWO,29,順發電腦股份有限公司
6156,.TWO,6156.TWO,28,松上電子股份有限公司
6158,.TWO,6158.TWO,28,禾昌興業股份有限公司
6160,.TWO,6160.TWO,25,欣技資訊股份有限公司
6161,.TWO,6161.TWO,25,捷波資訊股份有限公司
6163,.TWO,6163.TWO,27,華電聯網股份有限公司
6167,.TWO,6167.TWO,26,久正光電股份有限公司
6169,.TWO,6169.TWO,32,昱泉國際股份有限公司
6170,.TWO,6170.TWO,27,統振股份有限公司
6171,.TWO,6171.TWO,14,大城地產股份有限公司
6173,.TWO,6173.TWO,28,信昌電子陶瓷股份有限公司
6174,.TWO,6174.TWO,28,安碁科技股份有限公司
6175,.TWO,6175.TWO,28,立敦科技股份有限公司
6179,.TWO,6179.TWO,20,亞通利大能源股份有限公司
6180,.TWO,6180.TWO,32,遊戲橘子數位科技股份有限公司
6182,.TWO,6182.TWO,24,合晶科技股份有限公司
6185,.TWO,6185.TWO,28,幃翔精密股份有限公司
6186,.TWO,6186.TWO,14,新潤興業股份有限公司
6187,.TWO,6187.TWO,24,萬潤科技股份有限公司
6188,.TWO,6188.TWO,25,廣明光電股份有限公司
6190,.TWO,6190.TWO,27,萬泰科技股份有限公司
6194,.TWO,6194.TWO,28,育富電子股份有限公司
6195,.TWO,6195.TWO,38,詩肯股份有限公司
6198,.TWO,6198.TWO,14,瑞築建設股份有限公司
6199,.TWO,6199.TWO,20,天品聯合企業股份有限公司
6203,.TWO,6203.TWO,28,海韻電子工業股份有限公司
6204,.TWO,6204.TWO,28,台灣艾華電子工業股份有限公司
6207,.TWO,6207.TWO,28,雷科股份有限公司
6208,.TWO,6208.TWO,24,日揚科技股份有限公司
6210,.TWO,6210.TWO,28,慶生電子股份有限公司
6212,.TWO,6212.TWO,14,理銘開發股份有限公司
6217,.TWO,6217.TWO,28,中國探針股份有限公司
6218,.TWO,6218.TWO,27,豪勉科技股份有限公司
6219,.TWO,6219.TWO,14,富旺國際開發股份有限公司
6220,.TWO,6220.TWO,28,岳豐科技股份有限公司
6221,.TWO,6221.TWO,30,晉泰科技股份有限公司
6222,.TWO,6222.TWO,26,立軒開發建設股份有限公司
6223,.TWO,6223.TWO,24,旺矽科技股份有限公司
6227,.TWO,6227.TWO,29,茂綸股份有限公司
6228,.TWO,6228.TWO,25,全譜科技股份有限公司
6229,.TWO,6229.TWO,24,研通科技股份有限公司
6231,.TWO,6231.TWO,30,系微股份有限公司
6233,.TWO,6233.TWO,24,旺玖科技股份有限公司
6234,.TWO,6234.TWO,26,高僑自動化科技股份有限公司
6236,.TWO,6236.TWO,20,中湛股份有限公司
6237,.TWO,6237.TWO,24,驊訊電子企業股份有限公司
6240,.TWO,6240.TWO,30,松崗國際興業股份有限公司
6241,.TWO,6241.TWO,27,鑫永洋科技股份有限公司
6242,.TWO,6242.TWO,22,立康生醫事業股份有限公司
6244,.TWO,6244.TWO,26,茂迪股份有限公司
6245,.TWO,6245.TWO,27,立端科技股份有限公司
6246,.TWO,6246.TWO,26,臺龍電子股份有限公司
6248,.TWO,6248.TWO,10,沛波鋼鐵股份有限公司
6259,.TWO,6259.TWO,28,百徽股份有限公司
6261,.TWO,6261.TWO,24,久元電子股份有限公司
6263,.TWO,6263.TWO,27,普萊德科技股份有限公司
6264,.TWO,6264.TWO,14,富裔實業股份有限公司
6265,.TWO,6265.TWO,29,方土昶股份有限公司
6266,.TWO,6266.TWO,28,泰詠電子股份有限公司
6270,.TWO,6270.TWO,29,倍微科技股份有限公司
6274,.TWO,6274.TWO,28,台燿科技股份有限公司
6275,.TWO,6275.TWO,28,元山科技工業股份有限公司
6276,.TWO,6276.TWO,25,安鈦克科技股份有限公司
6279,.TWO,6279.TWO,28,胡連精密股份有限公司
6284,.TWO,6284.TWO,28,佳邦科技股份有限公司
6290,.TWO,6290.TWO,28,良維科技股份有限公司
6291,.TWO,6291.TWO,24,沛亨半導體股份有限公司
6292,.TWO,6292.TWO,28,迅德興業股份有限公司
6294,.TWO,6294.TWO,32,智基科技開發股份有限公司
6411,.TWO,6411.TWO,24,晶焱科技股份有限公司
6417,.TWO,6417.TWO,27,韋僑科技股份有限公司
6418,.TWO,6418.TWO,28,詠昇電子股份有限公司
6419,.TWO,6419.TWO,26,京晨科技股份有限公司
6423,.TWO,6423.TWO,24,億而得微電子股份有限公司
6425,.TWO,6425.TWO,5,易發精機股份有限公司
6432,.TWO,6432.TWO,28,今展科技股份有限公司
6435,.TWO,6435.TWO,24,大中積體電路股份有限公司
6441,.TWO,6441.TWO,25,廣錠科技股份有限公司
6461,.TWO,6461.TWO,22,益得生物科技股份有限公司
6462,.TWO,6462.TWO,24,神盾股份有限公司
6465,.TWO,6465.TWO,27,威潤科技股份有限公司
6469,.TWO,6469.TWO,22,大樹醫藥股份有限公司
6470,.TWO,6470.TWO,27,宇智網通股份有限公司
6474,.TWO,6474.TWO,29,華豫寧股份有限公司
6482,.TWO,6482.TWO,32,弘煜科技事業股份有限公司
6485,.TWO,6485.TWO,24,點序科技股份有限公司
6486,.TWO,6486.TWO,27,互動國際數位股份有限公司
6488,.TWO,6488.TWO,24,環球晶圓股份有限公司
6492,.TWO,6492.TWO,22,生華生物科技股份有限公司
6494,.TWO,6494.TWO,24,九齊科技股份有限公司
6496,.TWO,6496.TWO,22,科懋生物科技股份有限公司
6498,.TWO,6498.TWO,26,久禾光電股份有限公司
6499,.TWO,6499.TWO,22,益安生醫股份有限公司
6506,.TWO,6506.TWO,4,雙邦實業股份有限公司
6508,.TWO,6508.TWO,33,惠光股份有限公司
6509,.TWO,6509.TWO,21,聚和國際股份有限公司
6510,.TWO,6510.TWO,24,中華精測科技股份有限公司
6512,.TWO,6512.TWO,31,啟發電子股份有限公司
6516,.TWO,6516.TWO,30,勤崴國際科技股份有限公司
6517,.TWO,6517.TWO,26,保勝光學股份有限公司
6523,.TWO,6523.TWO,22,達爾膚生醫科技股份有限公司
6527,.TWO,6527.TWO,22,明達醫學科技股份有限公司
6530,.TWO,6530.TWO,27,創威光電股份有限公司
6532,.TWO,6532.TWO,24,瑞耘科技股份有限公司
6535,.TWO,6535.TWO,22,順天醫藥生技股份有限公司
6538,.TWO,6538.TWO,28,倉和股份有限公司
6542,.TWO,6542.TWO,32,隆中網絡股份有限公司
6546,.TWO,6546.TWO,27,正基科技股份有限公司
6547,.TWO,6547.TWO,22,高端疫苗生物製劑股份有限公司
6548,.TWO,6548.TWO,24,長華科技股份有限公司
6556,.TWO,6556.TWO,26,勝品電通股份有限公司
6560,.TWO,6560.TWO,26,欣普羅光電股份有限公司
6561,.TWO,6561.TWO,27,是方電訊股份有限公司
6568,.TWO,6568.TWO,24,宏觀微電子股份有限公司
6569,.TWO,6569.TWO,22,醫揚科技股份有限公司
6570,.TWO,6570.TWO,25,維田科技股份有限公司
6574,.TWO,6574.TWO,22,霈方國際股份有限公司
6576,.TWO,6576.TWO,22,逸達生物科技股份有限公司
6577,.TWO,6577.TWO,25,勁豐電子股份有限公司
6578,.TWO,6578.TWO,33,達邦蛋白生技股份有限公司
6584,.TWO,6584.TWO,28,南俊國際股份有限公司
6588,.TWO,6588.TWO,27,東典光電科技股份有限公司
6590,.TWO,6590.TWO,30,普鴻資訊股份有限公司
6593,.TWO,6593.TWO,30,台灣銘板股份有限公司
6596,.TWO,6596.TWO,32,寬宏藝術經紀股份有限公司
6597,.TWO,6597.TWO,28,立誠光電股份有限公司
6603,.TWO,6603.TWO,5,富強鑫精密工業股份有限公司
6609,.TWO,6609.TWO,5,台灣瀧澤科技股份有限公司
6612,.TWO,6612.TWO,22,應用奈米醫材科技股份有限公司
6613,.TWO,6613.TWO,31,朋億股份有限公司
6615,.TWO,6615.TWO,22,慧智基因股份有限公司
6616,.TWO,6616.TWO,38,特昇國際股份有限公司
6617,.TWO,6617.TWO,22,共信醫藥科技控股股份有限公司
6620,.TWO,6620.TWO,22,漢達生技醫藥股份有限公司
6624,.TWO,6624.TWO,35,萬年清環境工程股份有限公司
6629,.TWO,6629.TWO,38,泰金投資控股股份有限公司
6637,.TWO,6637.TWO,22,醫影股份有限公司
6640,.TWO,6640.TWO,24,均華精密工業股份有限公司
6642,.TWO,6642.TWO,28,富致科技股份有限公司
6643,.TWO,6643.TWO,24,&#20870;星科技股份有限公司
6649,.TWO,6649.TWO,22,台灣生醫材料股份有限公司
6651,.TWO,6651.TWO,24,全宇昕科技股份有限公司
6654,.TWO,6654.TWO,31,天正國際精密機械股份有限公司
6661,.TWO,6661.TWO,22,威健股份有限公司
6662,.TWO,6662.TWO,22,樂斯科生物科技股份有限公司
6664,.TWO,6664.TWO,28,群翊工業股份有限公司
6667,.TWO,6667.TWO,31,信紘科技股份有限公司
6679,.TWO,6679.TWO,24,鈺太科技股份有限公司
6680,.TWO,6680.TWO,25,鑫創電子股份有限公司
6683,.TWO,6683.TWO,24,雍智科技股份有限公司
6684,.TWO,6684.TWO,24,安格科技股份有限公司
6690,.TWO,6690.TWO,36,安碁資訊股份有限公司
6692,.TWO,6692.TWO,35,進金生能源服務股份有限公司
6693,.TWO,6693.TWO,24,廣閎科技股份有限公司
6697,.TWO,6697.TWO,30,東捷資訊服務股份有限公司
6703,.TWO,6703.TWO,22,軒郁國際股份有限公司
6708,.TWO,6708.TWO,24,天擎積體電路股份有限公司
6712,.TWO,6712.TWO,22,長聖國際生技股份有限公司
6716,.TWO,6716.TWO,24,應廣科技股份有限公司
6720,.TWO,6720.TWO,24,久昌科技股份有限公司
6721,.TWO,6721.TWO,20,信實保全股份有限公司
6725,.TWO,6725.TWO,31,台灣矽科宏晟科技股份有限公司
6727,.TWO,6727.TWO,28,亞泰金屬工業股份有限公司
6728,.TWO,6728.TWO,38,上洋產業股份有限公司
6730,.TWO,6730.TWO,22,常廣股份有限公司
6732,.TWO,6732.TWO,24,昇佳電子股份有限公司
6733,.TWO,6733.TWO,22,博晟生醫股份有限公司
6735,.TWO,6735.TWO,31,美達科技股份有限公司
6739,.TWO,6739.TWO,31,竹陞科技股份有限公司
6741,.TWO,6741.TWO,36,"91APP, Inc."
6751,.TWO,6751.TWO,30,智聯服務股份有限公司
6752,.TWO,6752.TWO,30,叡揚資訊股份有限公司
6761,.TWO,6761.TWO,28,穩得實業股份有限公司
6762,.TWO,6762.TWO,22,達亞國際股份有限公司
6763,.TWO,6763.TWO,36,綠界科技股份有限公司
6767,.TWO,6767.TWO,22,台灣微創醫療器材股份有限公司
6785,.TWO,6785.TWO,22,昱展新藥生技股份有限公司
6788,.TWO,6788.TWO,24,華景電通股份有限公司
6791,.TWO,6791.TWO,30,虎門科技股份有限公司
6803,.TWO,6803.TWO,35,崑鼎綠能環保股份有限公司
6804,.TWO,6804.TWO,37,明係事業股份有限公司
6811,.TWO,6811.TWO,36,宏碁資訊服務股份有限公司
6821,.TWO,6821.TWO,28,聯寶電子股份有限公司
6823,.TWO,6823.TWO,24,濾能股份有限公司
6829,.TWO,6829.TWO,24,千附精密股份有限公司
6840,.TWO,6840.TWO,31,東研信超股份有限公司
6841,.TWO,6841.TWO,22,長佳智能股份有限公司
6843,.TWO,6843.TWO,5,進典工業股份有限公司
6844,.TWO,6844.TWO,22,諾貝兒寶貝股份有限公司
6846,.TWO,6846.TWO,2,綠茵生技股份有限公司
6855,.TWO,6855.TWO,31,數泓科技股份有限公司
6856,.TWO,6856.TWO,32,鑫傳國際多媒體科技股份有限公司
6859,.TWO,6859.TWO,26,伯特光電股份有限公司
6865,.TWO,6865.TWO,36,偉康科技股份有限公司
6870,.TWO,6870.TWO,36,騰雲科技服務股份有限公司
6872,.TWO,6872.TWO,22,浩宇生醫股份有限公司
6874,.TWO,6874.TWO,30,倍力資訊股份有限公司
6875,.TWO,6875.TWO,22,國邑藥品科技股份有限公司
6877,.TWO,6877.TWO,31,鏵友益科技股份有限公司
6881,.TWO,6881.TWO,20,潤德室內裝修設計工程(股)公司
6884,.TWO,6884.TWO,30,海柏特股份有限公司
6894,.TWO,6894.TWO,35,衛司特科技股份有限公司
6895,.TWO,6895.TWO,24,宏碩系統股份有限公司
6899,.TWO,6899.TWO,26,創為精密材料股份有限公司
6903,.TWO,6903.TWO,31,巨漢系統科技股份有限公司
6904,.TWO,6904.TWO,20,伯鑫工具股份有限公司
6907,.TWO,6907.TWO,24,雅特力科技(開曼)股份有限公司
6910,.TWO,6910.TWO,36,德鴻科技股份有限公司
6913,.TWO,6913.TWO,28,鴻呈實業股份有限公司
6922,.TWO,6922.TWO,25,宸曜科技股份有限公司
6925,.TWO,6925.TWO,36,意藍資訊股份有限公司
6929,.TWO,6929.TWO,22,佑全藥品股份有限公司
6953,.TWO,6953.TWO,24,家碩科技股份有限公司
6961,.TWO,6961.TWO,16,旅天下聯合國際旅行社(股)公司
6967,.TWO,6967.TWO,28,汎瑋材料科技股份有限公司
6968,.TWO,6968.TWO,38,萬達寵物事業股份有限公司
6971,.TWO,6971.TWO,35,惠民實業股份有限公司
6982,.TWO,6982.TWO,5,大井泵浦工業股份有限公司
6996,.TWO,6996.TWO,24,力領科技股份有限公司
6997,.TWO,6997.TWO,36,博弘雲端科技股份有限公司
7402,.TWO,7402.TWO,26,邑錡股份有限公司
7547,.TWO,7547.TWO,36,碩網資訊股份有限公司
7556,.TWO,7556.TWO,24,意德士科技股份有限公司
7584,.TWO,7584.TWO,32,樂意傳播股份有限公司
7642,.TWO,7642.TWO,5,昶瑞機電股份有限公司
7703,.TWO,7703.TWO,31,銳澤實業股份有限公司
7704,.TWO,7704.TWO,24,明遠精密科技股份有限公司
7708,.TWO,7708.TWO,16,全家國際餐飲股份有限公司
7709,.TWO,7709.TWO,5,榮田精機股份有限公司
7712,.TWO,7712.TWO,24,博盛半導體股份有限公司
7713,.TWO,7713.TWO,22,威力德生醫股份有限公司
7714,.TWO,7714.TWO,36,創泓科技股份有限公司
7715,.TWO,7715.TWO,35,裕山環境工程股份有限公司
7716,.TWO,7716.TWO,15,昱臺國際股份有限公司
7717,.TWO,7717.TWO,27,英屬開曼群島商萊德光電(股)公司
7718,.TWO,7718.TWO,10,友鋮股份有限公司
7723,.TWO,7723.TWO,16,築間餐飲事業股份有限公司
7728,.TWO,7728.TWO,31,光焱科技股份有限公司
7734,.TWO,7734.TWO,24,印能科技股份有限公司
7738,.TWO,7738.TWO,36,東聯互動股份有限公司
7743,.TWO,7743.TWO,2,金利食安科技股份有限公司
7744,.TWO,7744.TWO,28,崴寶精密科技股份有限公司
7747,.TWO,7747.TWO,36,昕奇雲端科技股份有限公司
7751,.TWO,7751.TWO,24,竑騰科技股份有限公司
7753,.TWO,7753.TWO,26,星亞視覺股份有限公司
7757,.TWO,7757.TWO,16,金色三麥餐飲股份有限公司
7767,.TWO,7767.TWO,30,仁大資訊股份有限公司
7770,.TWO,7770.TWO,24,君曜科技股份有限公司
7777,.TWO,7777.TWO,20,能率亞洲資本股份有限公司
7782,.TWO,7782.TWO,38,光速火箭股份有限公司
7792,.TWO,7792.TWO,31,安葆國際實業股份有限公司
7805,.TWO,7805.TWO,36,威聯通科技股份有限公司
7810,.TWO,7810.TWO,24,捷創科技股份有限公司
7811,.TWO,7811.TWO,37,民盛應用企業股份有限公司
8024,.TWO,8024.TWO,24,佑華微電子股份有限公司
8027,.TWO,8027.TWO,5,鈦昇科技股份有限公司
8032,.TWO,8032.TWO,29,光菱電子股份有限公司
8034,.TWO,8034.TWO,27,榮群電訊股份有限公司
8038,.TWO,8038.TWO,28,長園科技實業股份有限公司
8040,.TWO,8040.TWO,24,九暘電子股份有限公司
8042,.TWO,8042.TWO,28,臺灣金山電子工業股份有限公司
8043,.TWO,8043.TWO,28,蜜望實企業股份有限公司
8044,.TWO,8044.TWO,36,網路家庭國際資訊股份有限公司
8047,.TWO,8047.TWO,31,星雲電腦股份有限公司
8048,.TWO,8048.TWO,27,德勝科技股份有限公司
8049,.TWO,8049.TWO,26,晶采光電科技股份有限公司
8050,.TWO,8050.TWO,25,廣積科技股份有限公司
8054,.TWO,8054.TWO,24,安國國際科技股份有限公司
8059,.TWO,8059.TWO,27,凱碩科技股份有限公司
8064,.TWO,8064.TWO,26,東捷科技股份有限公司
8066,.TWO,8066.TWO,38,來思達國際企業股份有限公司
8067,.TWO,8067.TWO,29,志旭國際股份有限公司
8068,.TWO,8068.TWO,29,全達國際股份有限公司
8069,.TWO,8069.TWO,26,元太科技工業股份有限公司
8071,.TWO,8071.TWO,28,能率網通股份有限公司
8074,.TWO,8074.TWO,28,鉅橡企業股份有限公司
8076,.TWO,8076.TWO,25,伍豐科技股份有限公司
8077,.TWO,8077.TWO,16,洛碁實業股份有限公司
8080,.TWO,8080.TWO,14,泰霖事業股份有限公司
8083,.TWO,8083.TWO,5,瑞穎股份有限公司
8084,.TWO,8084.TWO,29,巨虹電子股份有限公司
8085,.TWO,8085.TWO,31,福華電子股份有限公司
8086,.TWO,8086.TWO,24,宏捷科技股份有限公司
8087,.TWO,8087.TWO,35,麗升能源科技股份有限公司
8088,.TWO,8088.TWO,24,品安科技股份有限公司
8089,.TWO,8089.TWO,27,康全電訊股份有限公司
8091,.TWO,8091.TWO,24,翔名科技股份有限公司
8092,.TWO,8092.TWO,31,建暐精密科技股份有限公司
8093,.TWO,8093.TWO,28,保銳科技股份有限公司
8096,.TWO,8096.TWO,29,擎亞電子股份有限公司
8097,.TWO,8097.TWO,27,常珵科技股份有限公司
8099,.TWO,8099.TWO,30,大同世界科技股份有限公司
8102,.TWO,8102.TWO,24,傑霖科技股份有限公司
8107,.TWO,8107.TWO,5,大億金茂股份有限公司
8109,.TWO,8109.TWO,28,博大科技股份有限公司
8111,.TWO,8111.TWO,26,立碁電子工業股份有限公司
8121,.TWO,8121.TWO,28,越峰電子材料股份有限公司
8147,.TWO,8147.TWO,28,正淩精密工業股份有限公司
8155,.TWO,8155.TWO,28,博智電子股份有限公司
8171,.TWO,8171.TWO,35,天宇工業股份有限公司
8176,.TWO,8176.TWO,27,智捷科技股份有限公司
8182,.TWO,8182.TWO,28,加高電子股份有限公司
8183,.TWO,8183.TWO,31,台灣精星科技股份有限公司
8227,.TWO,8227.TWO,24,巨有科技股份有限公司
8234,.TWO,8234.TWO,25,新漢股份有限公司
8240,.TWO,8240.TWO,26,華宏新技股份有限公司
8255,.TWO,8255.TWO,5,朋程科技股份有限公司
8272,.TWO,8272.TWO,30,全景軟體股份有限公司
8277,.TWO,8277.TWO,24,商丞科技股份有限公司
8279,.TWO,8279.TWO,22,生展生物科技股份有限公司
8284,.TWO,8284.TWO,30,三竹資訊股份有限公司
8289,.TWO,8289.TWO,28,泰藝電子股份有限公司
8291,.TWO,8291.TWO,28,尚茂電子材料股份有限公司
8299,.TWO,8299.TWO,24,群聯電子股份有限公司
8342,.TWO,8342.TWO,20,益張實業股份有限公司
8349,.TWO,8349.TWO,10,恒耀國際股份有限公司
8354,.TWO,8354.TWO,20,冠好科技股份有限公司
8358,.TWO,8358.TWO,28,金居開發股份有限公司
8383,.TWO,8383.TWO,24,千附實業股份有限公司
8390,.TWO,8390.TWO,35,金益鼎企業股份有限公司
8401,.TWO,8401.TWO,20,白紗科技印刷股份有限公司
8403,.TWO,8403.TWO,22,盛弘醫藥股份有限公司
8409,.TWO,8409.TWO,22,商之器科技股份有限公司
8410,.TWO,8410.TWO,25,森田印刷廠股份有限公司
8415,.TWO,8415.TWO,10,大成國際鋼鐵股份有限公司
8416,.TWO,8416.TWO,30,實威國際股份有限公司
8421,.TWO,8421.TWO,20,旭源包裝科技股份有限公司
8423,.TWO,8423.TWO,35,保綠資源股份有限公司
8424,.TWO,8424.TWO,14,惠普股份有限公司
8426,.TWO,8426.TWO,20,紅木集團有限公司
8431,.TWO,8431.TWO,31,匯鑽科技股份有限公司
8432,.TWO,8432.TWO,22,東生華製藥股份有限公司
8433,.TWO,8433.TWO,38,弘帆股份有限公司
8435,.TWO,8435.TWO,20,台灣鉅邁股份有限公司
8436,.TWO,8436.TWO,22,大江生醫股份有限公司
8437,.TWO,8437.TWO,20,大地幼教股份有限公司
8440,.TWO,8440.TWO,35,綠電再生股份有限公司
8444,.TWO,8444.TWO,20,綠河股份有限公司
8446,.TWO,8446.TWO,32,華研國際音樂股份有限公司
8450,.TWO,8450.TWO,32,霹靂國際多媒體股份有限公司
8455,.TWO,8455.TWO,31,蓋曼群島商日本大拓股份有限公司
8472,.TWO,8472.TWO,36,夠麻吉股份有限公司
8477,.TWO,8477.TWO,36,創業家數位股份有限公司
8489,.TWO,8489.TWO,20,三貝德數位文創股份有限公司
8905,.TWO,8905.TWO,20,裕國冷凍冷藏股份有限公司
8906,.TWO,8906.TWO,20,花王企業股份有限公司
8908,.TWO,8908.TWO,23,欣雄天然氣股份有限公司
8916,.TWO,8916.TWO,20,光隆實業股份有限公司
8917,.TWO,8917.TWO,23,欣泰石油氣股份有限公司
8921,.TWO,8921.TWO,20,沈氏藝術印刷股份有限公司
8923,.TWO,8923.TWO,32,時報文化出版企業股份有限公司
8924,.TWO,8924.TWO,37,大田精密工業股份有限公司
8927,.TWO,8927.TWO,23,北基國際股份有限公司
8928,.TWO,8928.TWO,37,鉅明股份有限公司
8929,.TWO,8929.TWO,20,富堡工業股份有限公司
8930,.TWO,8930.TWO,10,青鋼應用材料股份有限公司
8931,.TWO,8931.TWO,23,大園汽電共生股份有限公司
8932,.TWO,8932.TWO,20,智通科創股份有限公司
8933,.TWO,8933.TWO,37,愛地雅工業股份有限公司
8935,.TWO,8935.TWO,20,邦泰複合材料股份有限公司
8936,.TWO,8936.TWO,20,國統國際股份有限公司
8937,.TWO,8937.TWO,20,合騏工業股份有限公司
8938,.TWO,8938.TWO,37,明安國際企業股份有限公司
8941,.TWO,8941.TWO,38,關中股份有限公司
8942,.TWO,8942.TWO,20,森鉅科技材料股份有限公司
9949,.TWO,9949.TWO,32,琉園股份有限公司
9950,.TWO,9950.TWO,3,萬國通路股份有限公司
9951,.TWO,9951.TWO,5,皇田工業股份有限公司
9960,.TWO,9960.TWO,37,邁達康網路事業股份有限公司
9962,.TWO,9962.TWO,10,有益鋼鐵股份有限公司
